sentence,label
腾讯的游戏不是回顾历史就是重返金典，在不是就是模仿别的游戏，但是都做的不好bug多,negative
不错,positive
可以学到好多歌,positive
求高数什么时候能玩QQ炫舞？,negative
不玩你会后悔的,positive
把美工拖出去枪毙了吧,negative
"周末在家坑了整整2天，在音乐家段位几乎是纹丝不动还差点掉段......,手癌晚期患者泪流满面......,看来还是人畜无害的专辑模式适合我......,没有掉分的烦恼，每首歌都是官方精挑细选过的，,手感一流！,还有经验、金币、点券、贝壳......,比和真人对战有意思多了〒▽〒,以前玩炫舞电脑版就因为自己玩不好砸坏过键盘，,为了防止心爱的手机被本暴躁小哥砸毁，,我还是玩玩单人模式比较好吧╮(╯﹏╰）╭",positive
给一星。理由就是下好了进不去。一直在读进度条。,negative
看着都觉得好玩,positive
蛮期待的就是什么时候开服啊。,positive
给你1星，尴尬不？出来就不火尴不尴尬，把传统的按键放弃是你失败的原因，谢谢。,negative
六六啊！本仙打排位打的好幸苦。对排位机制有点迷，对面每次段都比本仙高……其实游戏整体都还不错，模型也很美，衣服也很漂亮，大家也比较和善，经营舞团也比较好玩。对于一个端游氪了几大千的穷仙，手游里花三百块就出了大天使全套也是最欧的一次了。最后还要说说爆气哦，一些没有acap的人人都比本仙高，实在影响游戏体验。差不多就是这些啦，希望炫舞可以越做越好！本仙最爱六六啦,positive
刚下载，有一堆收费的装扮，也是奔着氪金去的,negative
这个游戏还是很不错不过相比电脑版劲舞团还是有很多不一样的地方，不过玩也还是可以的，整个一个效果还是蛮不错的，很多环节还可以，希望之后可以越来越丰富！！！！！！！！！！！！！！！！！！会继续在玩玩试试，不错不错不错不错不错不错不错不错！！！！！！！！N！！！,positive
*一样的画面，迷一般的网络，烂到爆的谱面节奏感（节奏还不能调），在各种渠道预约的礼包一个都领不到被系统吞了，刚出游戏就开始骗氪，这游戏吃枣药丸，没开始热就要凉。。。,negative
给五星吧，我是冲着端游来的,positive
才进去没多久，就开始诱导充值买这买那，腾讯的文化就这样，只进不出。,negative
歌曲好听，特效OK！抽奖太容易入坑,positive
"开头的动画真好看啊✿✿ヽ(°▽°)ノ✿现在每天上线都要重温一下(#^.^#),我的目标是把自己闺女也能捏的那么好看！ヽ(･ω･´ﾒ)",positive
开始疯狂端游手游化赚钱？那也拜托用点心，这延迟？这就是在砸端游的招牌！,negative
好玩没话说,positive
我想说的是除了跳舞的时候其他界面好卡哦66你能优化下吧真的很卡啊爱你66么么哒,positive
技能解锁的时候新手教程刚升完技能点卡掉线了，然后重上线还是有教程但是技能解锁不了，就一直卡在那，都二十多级了，连个技能都加不了,negative
没意思,negative
IOS端下载一直不动都下载不下来玩什么,negative
改变一下不可用别人的照片发喇叭骂人、如果用別人的照片必须封号处理、希望劲舞团能给爱好者带来快乐。,negative
"希望这游戏不要像端游一样变成找姐姐找哥哥找舅舅找婶婶找师傅的交友平台吧,///分割线3.30,今天实在忍无可忍了，我把平板放到桌上玩，系统也开了方向锁定，为什么玩着玩着屏幕会突然倒置？？最可气的是，我在主界面居然无论怎么把平板往反面倾斜都不会倒置？？这个“平面倒置”的机制只有在游戏里才能触发？故意坑玩家？,游戏内优化也不好，每首歌都是固定showtime后掉帧，有些时候还会掉到那种根本没法玩的地步，暴气时也经常会掉帧，和节奏大师一个尿性，极其影响游戏体验。,最后谈谈游戏性。暴气这个设计实在失败，摆明了坑熟练音游玩家，带极限没有用，全是暴气，前期分数差距一个暴气就追回来。单排极限还能带，双人全是暴气（双倍暴气时间），不带暴气基本必输。那请问还要其他技能干什么？唯一一个用好暴气的放时间就是背谱，谁会喜欢一个靠背谱而不是精准的节拍感才能玩好的音游？,为什么休闲不能选模式？为什么经典模式没有匹配？为什么御音师，乐天使这么廉价，只要有充足时间就基本一定能上？为什么经常有人连续reroll模式还是会roll到同一个模式？,游戏体验完全没有节奏大师好，只有实时pvp和经典模式才是我坚持这个游戏的原因。多出的两个模式（泡泡，弹珠）完全不喜欢，弹珠模式至少还很创新，有可取之处，泡泡模式体验比osu不知道差到哪里去了,尽管我很想像大家推荐这款游戏，可惜由于这么多的小问题，我只能留个三星,总之，这是个好游戏，但是问题太多太多了，真心希望能改正，毕竟这是tx为数不多的几个非RMB也能玩得开开心心的游戏之一，大概这就是音游的魅力吧",negative
舞蹈动作还行，不过就是快歌竟然就是舞蹈动作的快速播放，人物建模放大看真的不行，Showtime看起来特别尬，为什么不做成炫舞2的一人领舞呢，界面卡顿比以前好点了，但是有时候排位中途莫名其妙说重新连接对局，很喜欢玩音乐游戏，玩了很多，抄袭不敢说，估计在设计游戏栏目界面的时候借鉴了兰空的正菱形◇,negative
歌曲太少，端游能同步QQ音乐，手游不能同步。,negative
没有什么宝贵的意见可留，只有情怀。,positive
人物建模丑，动作僵硬。,negative
你的服务器爆了，兄弟，进不去了,positive
再充钱是不可能的了这辈子都不可能的bug造福大众就不造福你气的你心肝胆颤五个半小时的维修怕不是在等外卖:)真金白银氪出来的优越感一个bug全部玩完平衡感应该是死了吧贼寒心就等下一次bug了辣鸡游戏还不如玩4399:),negative
好玩,positive
等待了好久，终于可以玩了😁,positive
为什么排位挂机的人不管怎么举报都没用为什么没有禁赛处理怎么对得起我们这些认真排位的人？,negative
我就问一句为啥排位没传统模式？我就想玩传统，新模式还不太适应。建议赶紧增加啊喂。,positive
我想问下，安装包有多大，希望我这16g的i6，到时候不要为了省空间，把刺激战场QQ飞车王者荣耀中间选择一个卸载😭😭😭,positive
打双排老是提示网络有异，更让人愤怒的是好几次在快结束时，突然闪退!!!,negative
改版了和以前不同新玩法不错,positive
刚开始玩，还不错。。。其实室友弄个啥啥舞团没人，非让去充数😂,positive
一星我都不想给,negative
陪我走过一路青春的游戏。好评！,positive
挺不错的游戏，玩了两次内测了，感觉做得越来越好，期待不删档,positive
"微信shu612,求加好友，做50人的任务，男女不限。",positive
真的建模差，一星情怀，一星广告费,negative
还可以,positive
说句实话，人物真的是丑爆了，男角色为什么这么娘，在那个阳台上做的动作真的娘！跳舞感觉也是辣眼睛，看了我直接换区去玩女角色，结果。。。溜了溜了,negative
作为端游7年的老手过来点个赞还记得《七年的爱么》这首歌我记得我最高P了24下嘿嘿什么时候可以下载啊马上就可以出了,positive
感同身受不得行入心成功者之书公共图书馆郭德纲感刚刚打电,positive
什么他妈破游戏啊，越更新问题越多，要做就好好做，充钱我们也愿意，你就是这么坑玩家钱的是吗？,negative
这个游戏有点秀啊，刚上线8.8，不到3小时评分掉到7.2，估计还会继续掉，鹅厂不行了我觉得可以冲刺一下6.5了（滑稽）,negative
一星给回忆，一星给情怀，等公测等几个月玩一了下午就弃了，没毛病ﾍ(;´Д｀ﾍ),negative
哦感谢洗一次合唱,positive
真的是…内存太大了…,positive
"因为一个小姐姐才入的这个坑2333之前也玩过类似的音乐类游戏，操作什么的还算可以，几乎没有卡顿或者延迟的问题，三个模式的基本操作都比较简单，很容易上手，虽然感觉大同小异┐(´-｀)┌。表示每一次的分数都是比小姐姐高一点⁄(⁄⁄•⁄ω⁄•⁄⁄)⁄说到这里，就不得不说技能了。感觉技能对于分数有较大的联系，也许同样的表现，不同的技能，就会导致不一样的分数和结果，如果官方能够把技能削一点就好了~ヽ(•̀ω•́)ゝ,画风…因为没玩过端游，所以还原度什么的…不知道……(*/ω＼*)但是感觉做得还是挺不错的呢，就是感觉人物的眼睛大了一点，看起来比较不协调，面部表情和动作也略显僵硬（动作的话也许是帧率的锅2333）服装美美哒~包括小哥哥的服装！而且比较令我意外的是还可以捏脸，不过有一种不祥的预感是怎么回事？(°ー°〃)",positive
表示期待吧先，不过希望游戏内的衣服配饰之类的不要再非主流了，不要不要再非主流了啊....真的是能丑死。,positive
葬爱家族扛把子前来报道,positive
"被炫舞端游老玩家强行安利的，衣服还可以，蛮好看的，本人以前接触的音游蛮多的所以挺好上手的，提几点小要求www,1，人物本体太萝了，根本捏不出御姐脸，而且没有可以调鼻梁的地方，人物侧面根本没法看。,2，爆气可以没有或者固定时间一起爆气嘛？本来自己第一然后别人爆气突然被超过就很方张www,3，不是说手游一上线两套永久衣服任选一个嘛？？？根本没有给我啊？？？我们寝室五个下载的，只有一个人有啊，要不是我今天翻了下手Q的活动我们大家都不知道的。,4，建议出个性别转换（也可能是我没找到？如果是我没找到，等下知道了我会删掉这条的。）,5，既然主打就是音游和舞蹈就把舞蹈做的好看点啊，某些动作真的是服气了，贼像广场舞，超级难看(ㅎ‸ㅎ)而且很多舞蹈看起来超级一样。,6，希望炫舞越做越好！",positive
